"cohen_d_xaxis","cohen_d_yaxis","pvalue_negneg","pvalue_pospos","xaxis","yaxis","feat","cancer_type","nPosX","nPosY","nSamplesX","nSamplesY"
-0.251414138172811,1.11252674285074,0.831683168316832,0.396039603960396,"Dabrafenib","BRAF","MACF1_mut","BRCA",2,2,40,29
0.0524549546112034,1.1187207904892,NA,NA,"Dabrafenib","BRAF","MLL3_mut","BRCA",2,2,40,29
0.0134331985541749,1.00640021002821,NA,NA,"Dabrafenib","BRAF","NF1_mut","BRCA",4,3,40,29
0.222304756694264,0.254003202712669,0.663366336633663,0.0693069306930693,"Dabrafenib","BRAF","PIK3CA_mut","BRCA",14,11,40,29
-0.403920692353874,0.460849439059318,0.673267326732673,0.623762376237624,"Dabrafenib","BRAF","PTEN_mut","BRCA",6,6,40,29
-0.167193785479062,-0.010434954860618,NA,NA,"Dabrafenib","BRAF","TP53_mut","BRCA",33,25,40,29
-0.329333608548966,-1.15590142738868,0.118811881188119,0.96039603960396,"Dabrafenib","BRAF","gain:cnaBRCA5 (GATA3,KLF6,LARP4B,VIM)","BRCA",6,3,40,29
-0.528142894768722,-0.0919846516299213,0.217821782178218,0.673267326732673,"Dabrafenib","BRAF","loss:cnaBRCA7 (FAS,PTEN)","BRCA",4,2,40,29
0.267390258580969,-0.407751924510045,0.495049504950495,0.693069306930693,"Dabrafenib","BRAF","gain:cnaBRCA8 (CHD4,WNK1)","BRCA",3,3,40,29
-0.208818469879618,-0.622215317660539,0.0792079207920792,0.742574257425743,"Dabrafenib","BRAF","gain:cnaBRCA9 (KRAS)","BRCA",4,2,40,29
0.9935939078105,-0.708270626326355,0.861386138613861,0.693069306930693,"Dabrafenib","BRAF","gain:cnaBRCA10 (MDM2,NUP107)","BRCA",3,2,40,29
-0.0174596893946784,-1.03249330901523,NA,NA,"Dabrafenib","BRAF","gain:cnaBRCA12 (TERT)","BRCA",9,6,40,29
0.67392840390378,-0.175841621966373,0.851485148514851,0.514851485148515,"Dabrafenib","BRAF","gain:cnaBRCA13 (FGFR1,WHSC1L1)","BRCA",8,4,40,29
-0.0349360266190693,-0.455240524355189,NA,NA,"Dabrafenib","BRAF","gain:cnaBRCA14 (RAD21)","BRCA",18,12,40,29
0.22388814186615,-0.423354921286597,0.564356435643564,0.772277227722772,"Dabrafenib","BRAF","gain:cnaBRCA15","BRCA",18,13,40,29
0.138002096756265,-0.243742336434081,NA,NA,"Dabrafenib","BRAF","gain:cnaBRCA16","BRCA",14,9,40,29
-1.11861216228556,-0.228196786342003,0.108910891089109,0.98019801980198,"Dabrafenib","BRAF","loss:cnaBRCA17","BRCA",9,5,40,29
-0.470111866420854,-0.226734645883279,0.0792079207920792,0.811881188118812,"Dabrafenib","BRAF","loss:cnaBRCA18","BRCA",13,8,40,29
-0.27613590569289,-0.656974684481742,0.108910891089109,0.762376237623762,"Dabrafenib","BRAF","gain:cnaBRCA19","BRCA",4,4,40,29
0.00512678262218251,0.749619560265739,NA,NA,"Dabrafenib","BRAF","loss:cnaBRCA22 (SYNCRIP,ZNF292)","BRCA",16,12,40,29
-0.864880179687998,0.483796863034204,0.712871287128713,0.821782178217822,"Dabrafenib","BRAF","loss:cnaBRCA23","BRCA",3,2,40,29
-0.924574732796944,0.247966315859864,0.425742574257426,0.910891089108911,"Dabrafenib","BRAF","loss:cnaBRCA24","BRCA",3,3,40,29
-0.411565977038446,0.173063989446082,0.386138613861386,0.663366336633663,"Dabrafenib","BRAF","loss:cnaBRCA25 (ARID1B,MAP3K4,MLLT4)","BRCA",6,5,40,29
0.310733769707231,0.225552844879853,0.712871287128713,0.0594059405940594,"Dabrafenib","BRAF","gain:cnaBRCA26 (CDK12,ERBB2,MED24)","BRCA",12,9,40,29
0.582542109517083,0.547004687405197,0.801980198019802,0.0396039603960396,"Dabrafenib","BRAF","gain:cnaBRCA27 (CLTC,PPM1D)","BRCA",9,6,40,29
-0.882543991200071,0.0653704486183433,0.455445544554455,0.871287128712871,"Dabrafenib","BRAF","loss:cnaBRCA28 (GPS2)","BRCA",4,3,40,29
-0.779079516271435,-0.395263053668581,0.0594059405940594,0.920792079207921,"Dabrafenib","BRAF","loss:cnaBRCA29 (MAP2K4)","BRCA",6,5,40,29
-0.442548529064599,0.352377713545057,0.465346534653465,0.514851485148515,"Dabrafenib","BRAF","gain:cnaBRCA30 (CRNKL1,FOXA2)","BRCA",3,2,40,29
0.221980504464029,-0.284011050144085,0.514851485148515,0.584158415841584,"Dabrafenib","BRAF","gain:cnaBRCA31","BRCA",13,8,40,29
0.504570386133172,-0.62897691451119,0.633663366336634,0.851485148514851,"Dabrafenib","BRAF","loss:cnaBRCA32 (PABPC3,SACS,ZMYM2)","BRCA",8,4,40,29
-0.12512993387897,-0.468477801796702,NA,NA,"Dabrafenib","BRAF","loss:cnaBRCA33","BRCA",4,2,40,29
0.512389320271507,-1.08497433207287,0.673267326732673,0.97029702970297,"Dabrafenib","BRAF","loss:cnaBRCA34","BRCA",5,3,40,29
0.402305683266327,-0.234852569137843,0.693069306930693,0.425742574257426,"Dabrafenib","BRAF","loss:cnaBRCA36 (FAT1,IRF2)","BRCA",9,6,40,29
-0.519378015024836,0.759195199601128,0.752475247524752,0.564356435643564,"Dabrafenib","BRAF","loss:cnaBRCA38","BRCA",3,2,40,29
-0.20414627518031,-0.0964845108825166,0.287128712871287,0.435643564356436,"Dabrafenib","BRAF","gain:cnaBRCA39 (FOXA1,NKX2-1,PSMA6)","BRCA",5,4,40,29
-0.682911399760818,-0.281227270333093,0.118811881188119,0.851485148514851,"Dabrafenib","BRAF","gain:cnaBRCA47 (EGFR)","BRCA",6,4,40,29
0.0888361216795099,-0.509287476866271,NA,NA,"Dabrafenib","BRAF","gain:cnaBRCA48","BRCA",5,4,40,29
0.0198402104492751,-0.117383522452159,NA,NA,"Dabrafenib","BRAF","loss:cnaBRCA57","BRCA",5,3,40,29
-0.270601422767985,0.48931450218039,0.782178217821782,0.603960396039604,"Dabrafenib","BRAF","gain:cnaBRCA58 (CCND1)","BRCA",9,6,40,29
-0.746100715139434,0.362476160698117,0.514851485148515,0.752475247524752,"Dabrafenib","BRAF","loss:cnaBRCA60","BRCA",3,2,40,29
-0.554118705546917,-0.0618744920507105,0.207920792079208,0.752475247524752,"Dabrafenib","BRAF","gain:cnaBRCA62","BRCA",5,4,40,29
-0.994842396681921,-0.867386772539478,0.0198019801980198,0.841584158415842,"Dabrafenib","BRAF","gain:cnaBRCA63","BRCA",3,2,40,29
0.0487097564754209,-0.83782468544235,NA,NA,"Dabrafenib","BRAF","gain:cnaBRCA64 (SDHC)","BRCA",6,5,40,29
-0.311280335554453,0.0996489595881282,0.405940594059406,0.603960396039604,"Dabrafenib","BRAF","chr1:42127380-42128632(HIVEP3)_HypMET","BRCA",29,22,40,29
-0.220459863871364,-0.60470821485512,0.0891089108910891,0.96039603960396,"Dabrafenib","BRAF","chr12:3862068-3862606(EFCAB4B)_HypMET","BRCA",24,16,40,29
-0.171193210895914,0.305197419854357,NA,NA,"Dabrafenib","BRAF","chr8:22422534-22423702(SORBS3)_HypMET","BRCA",19,13,40,29
-0.300117079808635,0.13099602569349,0.336633663366337,0.663366336633663,"Dabrafenib","BRAF","chr6:6007387-6007797(NRN1)_HypMET","BRCA",34,24,40,29
-0.0718449541756759,-0.0816714151260652,NA,NA,"Dabrafenib","BRAF","chr5:180017099-180019062(SCGB3A1)_HypMET","BRCA",33,24,40,29
0.139580076158095,0.0514119665544386,NA,NA,"Dabrafenib","BRAF","chr11:119293320-119293943(THY1)_HypMET","BRCA",33,24,40,29
-0.501164240250849,-0.786660725386689,0.0297029702970297,0.851485148514851,"Dabrafenib","BRAF","chr1:110230238-110230614(GSTM1)_HypMET","BRCA",35,26,40,29
-0.643500321096263,-0.196954033382899,0.237623762376238,0.643564356435644,"Dabrafenib","BRAF","chr1:1476093-1476669(SSU72)_HypMET","BRCA",37,27,40,29
-0.0854765816342849,-0.44348028994011,NA,NA,"Dabrafenib","BRAF","chr11:65408344-65408631(SIPA1)_HypMET","BRCA",28,20,40,29
-0.142375970631571,-0.34632210875666,NA,NA,"Dabrafenib","BRAF","chr1:171810467-171811325(DNM3)_HypMET","BRCA",33,25,40,29
-0.137855082698721,0.490089532538491,NA,NA,"Dabrafenib","BRAF","chr14:24803678-24804353(ADCY4, RIPK3)_HypMET","BRCA",33,24,40,29
-0.493835971281793,-0.841986142587433,0.0297029702970297,0.95049504950495,"Dabrafenib","BRAF","chr16:68676450-68676843(CDH3)_HypMET","BRCA",34,25,40,29
0.123551361476191,-0.370946791380225,NA,NA,"Dabrafenib","BRAF","chr17:42092143-42092432(TMEM101)_HypMET","BRCA",10,8,40,29
-0.0133797431292415,-0.800499785393292,NA,NA,"Dabrafenib","BRAF","chr20:30192854-30194025(ID1)_HypMET","BRCA",6,5,40,29
0.311937296737092,-0.239039172472852,0.603960396039604,0.554455445544555,"Dabrafenib","BRAF","chr22:24384134-24384405(GSTT1)_HypMET","BRCA",20,17,40,29
-0.223486423275083,-0.500643153216687,0.108910891089109,0.742574257425743,"Dabrafenib","BRAF","chr3:50604905-50605359(C3orf18)_HypMET","BRCA",33,24,40,29
-0.920805305874031,-0.359535620036091,0.0396039603960396,0.97029702970297,"Dabrafenib","BRAF","chr3:99594969-99595215(C3orf26, FILIP1L, MIR548G)_HypMET","BRCA",28,22,40,29
-0.870488175362928,-0.28507018578292,0.099009900990099,0.96039603960396,"Dabrafenib","BRAF","chr6:291948-292839(DUSP22)_HypMET","BRCA",25,18,40,29
-0.420346506291847,0.739177735768169,0.98019801980198,0.702970297029703,"Dabrafenib","BRAF","chr8:144659745-144660635(NAPRT1)_HypMET","BRCA",25,17,40,29
1.07772910765708,1.03950655439385,0.841584158415842,0.0198019801980198,"Dabrafenib","BRAF","ACVR1B_mut","COREAD",2,2,40,31
0.204536563257391,0.0558857223607539,0.495049504950495,0.198019801980198,"Dabrafenib","BRAF","AKAP9_mut","COREAD",6,4,40,31
0.0234479451291948,0.386226293073932,NA,NA,"Dabrafenib","BRAF","APC_mut","COREAD",28,23,40,31
0.739223255918203,0.567260163522186,0.881188118811881,0.0297029702970297,"Dabrafenib","BRAF","ARID1A_mut","COREAD",8,7,40,31
1.30920063787433,1.11832804430522,0.95049504950495,0.0099009900990099,"Dabrafenib","BRAF","ARID2_mut","COREAD",4,3,40,31
0.919510149261053,0.453761972393594,0.861386138613861,0.0693069306930693,"Dabrafenib","BRAF","ASPM_mut","COREAD",6,3,40,31
0.314501696689643,-0.840765706448587,0.425742574257426,0.940594059405941,"Dabrafenib","BRAF","ATRX_mut","COREAD",4,3,40,31
0.537131735089766,-0.3143577555067,0.752475247524752,0.564356435643564,"Dabrafenib","BRAF","B2M_mut","COREAD",7,7,40,31
1.2649515607745,0.546812198956524,0.95049504950495,0.0594059405940594,"Dabrafenib","BRAF","BCOR_mut","COREAD",4,5,40,31
0.768819008635038,0.125902094150294,0.95049504950495,0.138613861386139,"Dabrafenib","BRAF","BMPR2_mut","COREAD",13,9,40,31
-0.371394442959937,1.10497677437945,0.910891089108911,0.524752475247525,"Dabrafenib","BRAF","BPTF_mut","COREAD",4,2,40,31
1.66272493153417,2.07431973336829,1,0.0099009900990099,"Dabrafenib","BRAF","BRAF_mut","COREAD",7,8,40,31
0.0992681710945948,-0.978947888429395,NA,NA,"Dabrafenib","BRAF","BRWD1_mut","COREAD",3,3,40,31
0.551176749052853,-0.51427617194585,0.683168316831683,0.633663366336634,"Dabrafenib","BRAF","CDH1_mut","COREAD",3,3,40,31
-0.332114820917616,-0.98650289356542,0.138613861386139,0.96039603960396,"Dabrafenib","BRAF","CEP290_mut","COREAD",4,4,40,31
0.802817203001368,0.592539483022591,0.782178217821782,0.0495049504950495,"Dabrafenib","BRAF","CHD4_mut","COREAD",3,2,40,31
0.360137910891303,0.58544696884014,0.752475247524752,0.0693069306930693,"Dabrafenib","BRAF","CHD9_mut","COREAD",6,6,40,31
0.407680821114191,-0.117573521952723,0.554455445544555,0.316831683168317,"Dabrafenib","BRAF","CREBBP_mut","COREAD",6,3,40,31
-0.359258323691516,-0.362604243771658,0.0495049504950495,0.633663366336634,"Dabrafenib","BRAF","CTCF_mut","COREAD",6,5,40,31
-0.0502461902523888,-0.542588427774726,NA,NA,"Dabrafenib","BRAF","CTNNB1_mut","COREAD",6,5,40,31
-0.0279643990589903,-0.540267766249056,NA,NA,"Dabrafenib","BRAF","EGFR_mut","COREAD",4,2,40,31
-0.237914148833842,0.37592229191521,0.514851485148515,0.326732673267327,"Dabrafenib","BRAF","ELF3_mut","COREAD",3,2,40,31
0.743628567075121,0.491918103852915,0.930693069306931,0.0099009900990099,"Dabrafenib","BRAF","EP300_mut","COREAD",11,9,40,31
0.476523695278022,-0.465801247103275,0.732673267326733,0.603960396039604,"Dabrafenib","BRAF","FAM123B_mut","COREAD",5,3,40,31
0.534978106298146,-0.162232964484681,0.801980198019802,0.504950495049505,"Dabrafenib","BRAF","FBXW7_mut","COREAD",11,10,40,31
1.53785420448349,0.412085725675674,0.99009900990099,0.118811881188119,"Dabrafenib","BRAF","ITSN1_mut","COREAD",3,3,40,31
-0.638291237356536,-0.369513013163816,0.168316831683168,0.732673267326733,"Dabrafenib","BRAF","KDM6A_mut","COREAD",3,2,40,31
-0.325252852344572,-0.59339839752875,0.0396039603960396,0.920792079207921,"Dabrafenib","BRAF","KRAS_mut","COREAD",23,17,40,31
0.136467925973324,-0.591907829723374,NA,NA,"Dabrafenib","BRAF","LARP4B_mut","COREAD",5,3,40,31
-0.122943867891195,-0.51192009528359,NA,NA,"Dabrafenib","BRAF","LPHN2_mut","COREAD",3,2,40,31
0.847546738139313,0.299987360632212,0.732673267326733,0.148514851485149,"Dabrafenib","BRAF","MAP3K4_mut","COREAD",3,3,40,31
0.632189811473382,0.289305941581095,0.702970297029703,0.0693069306930693,"Dabrafenib","BRAF","MECOM_mut","COREAD",4,3,40,31
-0.781574276227225,-0.722955897624566,0.0099009900990099,0.831683168316832,"Dabrafenib","BRAF","MGA_mut","COREAD",4,2,40,31
0.853611729986682,0.328200363825104,0.98019801980198,0.0594059405940594,"Dabrafenib","BRAF","MLL2_mut","COREAD",12,9,40,31
1.20081687265466,0.327944884077554,0.98019801980198,0.0297029702970297,"Dabrafenib","BRAF","NCOR1_mut","COREAD",6,6,40,31
0.783783657724595,0.202829231546891,0.811881188118812,0.138613861386139,"Dabrafenib","BRAF","NF1_mut","COREAD",5,4,40,31
0.798218100883194,0.471797036542025,0.693069306930693,0.0693069306930693,"Dabrafenib","BRAF","NF2_mut","COREAD",2,2,40,31
0.0527865899613504,-0.140593864548519,NA,NA,"Dabrafenib","BRAF","NR4A2_mut","COREAD",5,4,40,31
1.0375208555667,0.295948769485298,0.891089108910891,0.118811881188119,"Dabrafenib","BRAF","NUP98_mut","COREAD",5,3,40,31
-0.295602374044581,-0.708900180549088,0.207920792079208,0.702970297029703,"Dabrafenib","BRAF","PHLPP1_mut","COREAD",2,2,40,31
0.340819555036954,-0.0978635101209464,0.722772277227723,0.346534653465347,"Dabrafenib","BRAF","PIK3CA_mut","COREAD",13,9,40,31
0.259714650521581,-0.531946338821187,0.524752475247525,0.584158415841584,"Dabrafenib","BRAF","POLR2B_mut","COREAD",2,2,40,31
0.278435424541536,0.920702662732549,0.811881188118812,0.108910891089109,"Dabrafenib","BRAF","PTEN_mut","COREAD",3,2,40,31
0.920747409101099,0.341745704900779,0.99009900990099,0.0594059405940594,"Dabrafenib","BRAF","RNF43_mut","COREAD",10,9,40,31
0.903392065578901,0.914868515727087,0.95049504950495,0.0099009900990099,"Dabrafenib","BRAF","SACS_mut","COREAD",7,7,40,31
-0.576800810331415,0.188061846177845,0.574257425742574,0.752475247524752,"Dabrafenib","BRAF","SMAD4_mut","COREAD",6,6,40,31
0.333320120959544,-0.36343261724417,0.495049504950495,0.534653465346535,"Dabrafenib","BRAF","SOS2_mut","COREAD",4,2,40,31
0.744706810300935,-0.166612236639539,0.851485148514851,0.405940594059406,"Dabrafenib","BRAF","SOX9_mut","COREAD",6,4,40,31
-0.506765824053177,-0.369513013163816,0.138613861386139,0.554455445544555,"Dabrafenib","BRAF","SRGAP3_mut","COREAD",2,2,40,31
0.671937983605817,0.75133110682752,0.613861386138614,0.0495049504950495,"Dabrafenib","BRAF","TAF1_mut","COREAD",2,2,40,31
-0.753988566201366,-0.455993096927127,0.148514851485149,0.712871287128713,"Dabrafenib","BRAF","TCF7L2_mut","COREAD",2,2,40,31
-0.354505442781451,-0.194571738708352,0.0891089108910891,0.663366336633663,"Dabrafenib","BRAF","TP53_mut","COREAD",30,22,40,31
1.90935123013279,0.75282014750553,0.98019801980198,0.0495049504950495,"Dabrafenib","BRAF","TP53BP1_mut","COREAD",3,2,40,31
0.15277766687409,0.0551274883276463,NA,NA,"Dabrafenib","BRAF","TRIO_mut","COREAD",5,4,40,31
0.623832480225921,-0.823685470687491,0.633663366336634,0.871287128712871,"Dabrafenib","BRAF","ZC3H11A_mut","COREAD",3,2,40,31
0.161326528736836,0.522305194678022,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD11","COREAD",16,14,40,31
-0.326400591380008,-0.154675121772446,0.277227722772277,0.425742574257426,"Dabrafenib","BRAF","loss:cnaCOREAD12 (PCDH18)","COREAD",3,2,40,31
-0.273504438568214,0.065671633137871,0.356435643564356,0.554455445544555,"Dabrafenib","BRAF","loss:cnaCOREAD18","COREAD",7,5,40,31
0.882981661923403,1.05422771878811,1,0.0099009900990099,"Dabrafenib","BRAF","loss:cnaCOREAD19","COREAD",15,14,40,31
1.13782794875285,-0.907938200424491,0.851485148514851,0.920792079207921,"Dabrafenib","BRAF","loss:cnaCOREAD21","COREAD",3,2,40,31
0.387439345597442,-0.907938200424491,0.554455445544555,0.841584158415842,"Dabrafenib","BRAF","loss:cnaCOREAD22","COREAD",2,2,40,31
-0.36462896570467,-0.529596238543554,0.138613861386139,0.613861386138614,"Dabrafenib","BRAF","loss:cnaCOREAD23","COREAD",3,3,40,31
-0.36121581462814,-0.72142941127376,0.0792079207920792,0.920792079207921,"Dabrafenib","BRAF","loss:cnaCOREAD24","COREAD",9,6,40,31
-0.447968518443558,-0.715164666481744,0.0891089108910891,0.841584158415842,"Dabrafenib","BRAF","loss:cnaCOREAD27 (MAP2K4)","COREAD",4,4,40,31
0.129188876094046,-0.217112963712442,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD28 (SOX9)","COREAD",2,3,40,31
0.15725940295432,-0.310326479437846,NA,NA,"Dabrafenib","BRAF","gain:cnaCOREAD31","COREAD",5,3,40,31
-0.369981224348846,-0.560004215118991,0.0693069306930693,0.792079207920792,"Dabrafenib","BRAF","gain:cnaCOREAD32 (STK4)","COREAD",5,4,40,31
-0.0415639537153181,-0.326104673510905,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD33","COREAD",20,15,40,31
-0.0226900803289428,-0.374689664324027,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD34","COREAD",2,2,40,31
-0.571165105957943,-0.29913254733336,0.108910891089109,0.712871287128713,"Dabrafenib","BRAF","gain:cnaCOREAD35 (FLT3,WASF3)","COREAD",7,4,40,31
-0.867097704030851,0.37802816520378,0.524752475247525,0.841584158415842,"Dabrafenib","BRAF","gain:cnaCOREAD36","COREAD",3,2,40,31
-0.586895249794065,-0.258515333701161,0.118811881188119,0.702970297029703,"Dabrafenib","BRAF","gain:cnaCOREAD37 (ING1,IRS2,TFDP1)","COREAD",5,3,40,31
-0.674263626465295,-0.340229322682012,0.128712871287129,0.831683168316832,"Dabrafenib","BRAF","loss:cnaCOREAD38 (CDKN2A)","COREAD",7,4,40,31
-0.3067136378675,0.719577579934727,0.861386138613861,0.514851485148515,"Dabrafenib","BRAF","gain:cnaCOREAD47 (MYC)","COREAD",5,4,40,31
-0.835443223686441,0.214545133493336,0.514851485148515,0.920792079207921,"Dabrafenib","BRAF","loss:cnaCOREAD48","COREAD",5,2,40,31
0.266576264776231,-0.60325573031991,0.702970297029703,0.900990099009901,"Dabrafenib","BRAF","loss:cnaCOREAD49","COREAD",14,12,40,31
-0.36462896570467,-0.529596238543554,0.108910891089109,0.653465346534653,"Dabrafenib","BRAF","loss:cnaCOREAD53 (ARFGAP3)","COREAD",3,3,40,31
-0.129958521537606,-0.0118489803019905,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD54 (SMAD4)","COREAD",11,9,40,31
-0.0624635061338459,-0.312891188958675,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD55","COREAD",12,8,40,31
-0.0624635061338459,-0.312891188958675,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD56","COREAD",12,8,40,31
-0.732349083255055,-0.322591560936193,0.188118811881188,0.742574257425743,"Dabrafenib","BRAF","loss:cnaCOREAD61","COREAD",2,2,40,31
-0.732349083255055,-0.322591560936193,0.158415841584158,0.762376237623762,"Dabrafenib","BRAF","loss:cnaCOREAD62","COREAD",2,2,40,31
-0.477534263960418,-0.428950586978519,0.0594059405940594,0.643564356435644,"Dabrafenib","BRAF","loss:cnaCOREAD63 (APC)","COREAD",6,5,40,31
0.314086998864437,0.776739949322307,0.98019801980198,0.0693069306930693,"Dabrafenib","BRAF","loss:cnaCOREAD65","COREAD",26,19,40,31
0.0393608727437267,-0.3178338090617,NA,NA,"Dabrafenib","BRAF","loss:cnaCOREAD66","COREAD",2,2,40,31
-0.669519282760724,0.158868092288982,0.306930693069307,0.801980198019802,"Dabrafenib","BRAF","chr13:96296143-96297059(DZIP1)_HypMET","COREAD",36,27,40,31
0.175961642317312,0.662821715433417,NA,NA,"Dabrafenib","BRAF","chr18:14132000-14132482(ZNF519)_HypMET","COREAD",27,22,40,31
-0.0320030746421359,-0.0243845656285205,NA,NA,"Dabrafenib","BRAF","chr17:46673532-46674181(LOC404266)_HypMET","COREAD",19,14,40,31
0.351017692563411,0.406673681881347,0.782178217821782,0.0396039603960396,"Dabrafenib","BRAF","chr8:67940691-67940997(LRRC67)_HypMET","COREAD",27,23,40,31
-0.292636151897171,0.232804036454115,0.544554455445545,0.425742574257426,"Dabrafenib","BRAF","chr19:37957726-37958390(ZNF569)_HypMET","COREAD",35,28,40,31
0.167212191996534,0.436128136306572,NA,NA,"Dabrafenib","BRAF","chr13:27131568-27132677()_HypMET","COREAD",30,24,40,31
0.164685571745362,0.67018519449405,NA,NA,"Dabrafenib","BRAF","chr13:28544524-28544890(CDX2)_HypMET","COREAD",29,23,40,31
0.0516119434155378,0.0127210998338091,NA,NA,"Dabrafenib","BRAF","chr11:8615397-8615889(STK33)_HypMET","COREAD",27,22,40,31
0.0991945034524523,-0.152259949496326,NA,NA,"Dabrafenib","BRAF","chr19:58458686-58459219(ZNF256)_HypMET","COREAD",30,25,40,31
0.403209375980634,0.565213119382444,0.871287128712871,0.0396039603960396,"Dabrafenib","BRAF","chr19:53073308-53074039(ZNF701)_HypMET","COREAD",25,20,40,31
0.260381758986875,0.688637601194071,0.881188118811881,0.0693069306930693,"Dabrafenib","BRAF","chr10:52499392-52500021(ASAH2B)_HypMET","COREAD",28,22,40,31
0.129602090722646,0.471831308383501,NA,NA,"Dabrafenib","BRAF","chr8:79428433-79428754(PKIA)_HypMET","COREAD",31,25,40,31
-0.13814629876986,0.225703014736798,NA,NA,"Dabrafenib","BRAF","chr6:291948-292839(DUSP22)_HypMET","COREAD",29,23,40,31
